HSHD_TYPE_NM,AREA_NM,CTGG_NM,EMD_NM,USEAMT,TEMP,SECT_1,SECT_2,SECT_3,SECT_4,SECT_5,SECT_6,SECT_7,SECT_8,SECT_9,SECT_10,SECT_11,H_DAY,T_STD,Unnamed: 19,Unnamed: 20
다세대주택(빌라),울산,중구,교동,143,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,교동,2,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,교동,5,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,136,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,116,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,72,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,69,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,115,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,283,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,107,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,82,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,9,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,34,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,174,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,152,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,60,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,102,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,14,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,201,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,251,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,109,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,129,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,3,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,204,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,149,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,86,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,245,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,173,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,225,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,86,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,172,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,248,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,103,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,47,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,332,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,31,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,115,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,157,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,162,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,149,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,170,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,116,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,130,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,187,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,99,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,134,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,77,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,68,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,182,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,150,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,146,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,80,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,104,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,71,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,78,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,337,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,261,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,54,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,162,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,97,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,47,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,82,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,61,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,68,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,86,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,62,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,199,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,35,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,131,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,74,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,150,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,133,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,71,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,173,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,31,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,117,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,235,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,67,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,39,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,105,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,136,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,21,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,1,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,80,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,171,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,167,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,9,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,48,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,109,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,112,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,158,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,121,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,41,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,26,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,75,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,23,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,24,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,42,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,341,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,37,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,90,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,62,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,22,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,162,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,16,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,16,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,55,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,176,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,249,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,59,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,130,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,225,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,168,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,60,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,129,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,116,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,1,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,96,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,101,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,14,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,313,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,17,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,253,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,213,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,147,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,64,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,71,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,68,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,237,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,96,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,119,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,2,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,339,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,107,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,128,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,74,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,150,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,158,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,148,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,49,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,203,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,132,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,12,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,67,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,32,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,169,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,58,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,160,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,57,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,175,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,42,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,93,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,35,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,322,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,54,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,34,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,130,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,292,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,109,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,189,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,163,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,108,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,50,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,180,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,177,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,216,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,158,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,19,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,99,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,49,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,9,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,118,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,130,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,163,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,26,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,155,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,62,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,88,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,58,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,52,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,87,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,20,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,78,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,120,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,188,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,198,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,14,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,12,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,184,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,8,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,5,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,250,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,87,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,83,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,51,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,105,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,228,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,88,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,13,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,70,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,134,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,82,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,116,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,38,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,256,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,100,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,68,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,27,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,88,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,83,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,314,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,218,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,0,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,79,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,138,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,15,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,133,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
다세대주택(빌라),울산,중구,남외동,42,2.1,1,2,3,9,16,20,25,29,31,31,31,11,5.217693822,,
